acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
90,90,665,665,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,19,0,0,0,19,0,0,19,19,19,0,0,0,0,19,19,0,0,19,19,19,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,5,osweb,1.4.11,1,tiger,262,,0,a,enter,enter,enter,f,a,414,21582,4690,2353,3804,414,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,tiger,71926,49,49,49,70627,42,71160,71827,58427,49,21643,26344,41912,71976,72391,49,71877,71976,ExPsyLing2022_Class1,18,13295,20,animal,yes,1024
90,90,653,653,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,20,0,0,0,20,0,0,20,20,20,0,0,0,0,20,20,0,0,20,20,20,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,5,osweb,1.4.11,1,camel,262,,0,a,enter,enter,enter,f,a,409,21582,4690,2353,3804,409,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,camel,73676,49,49,49,72394,42,72928,73595,58427,49,21643,26344,41912,73727,74141,49,73643,73726,ExPsyLing2022_Class1,19,13704,21,animal,yes,1024
86,86,644,644,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,0,0,f,21,0,0,0,21,0,0,21,21,21,0,0,0,0,21,21,0,0,21,21,21,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,rrbauhb,262,,0,a,enter,enter,enter,f,a,467,21582,4690,2353,3804,467,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,rhubarb,75443,49,49,49,74144,42,74677,75344,58427,49,21643,26344,41912,75493,75974,49,75394,75493,ExPsyLing2022_Class1,19,14171,22,fruit_veg,yes,1024
87,87,655,655,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,22,0,0,0,22,0,0,22,22,22,0,0,0,0,22,22,0,0,22,22,22,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,ncucoto,262,,0,f,enter,enter,enter,f,f,886,21582,4690,2353,3804,886,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,coconut,77276,49,49,49,74144,42,76511,77177,75978,49,21643,26344,41912,77326,78224,49,77227,77326,ExPsyLing2022_Class1,20,15057,23,fruit_veg,yes,1024
88,88,653,653,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,23,0,0,0,23,0,0,23,23,23,0,0,0,0,23,23,0,0,23,23,23,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,8,osweb,1.4.11,1,lypustap,262,,0,a,enter,enter,enter,f,a,611,21582,4690,2353,3804,611,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,platypus,79526,49,49,49,78228,42,78760,79427,75978,49,21643,26344,41912,79577,80191,49,79477,79576,ExPsyLing2022_Class1,21,15668,24,animal,yes,1024
84,84,696,696,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,0,0,a,24,0,0,0,24,0,0,24,24,24,0,0,0,0,24,24,0,0,24,24,24,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,5,osweb,1.4.11,1,mouse,262,,0,f,enter,enter,enter,f,f,1725,21582,4690,2353,3804,1725,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,mouse,81492,49,49,49,80194,42,80727,81395,75978,49,21643,26344,41912,81543,83274,49,81444,81543,ExPsyLing2022_Class1,21,17393,25,animal,yes,1024
85,85,699,699,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,25,0,0,0,25,0,0,25,25,25,0,0,0,0,25,25,0,0,25,25,25,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,spinach,262,,0,f,enter,enter,enter,f,f,783,21582,4690,2353,3804,783,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,spinach,84560,49,49,49,80194,42,83811,84478,83279,49,21643,26344,41912,84609,85408,49,84527,84609,ExPsyLing2022_Class1,22,18176,26,fruit_veg,yes,1024
85,85,694,694,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,26,0,0,0,26,0,0,26,26,26,0,0,0,0,26,26,0,0,26,26,26,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,inhlpdo,262,,0,a,enter,enter,enter,f,a,570,21582,4690,2353,3804,570,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,dolphin,86693,49,49,49,85412,42,85948,86611,83279,49,21643,26344,41912,86743,87324,49,86660,86743,ExPsyLing2022_Class1,23,18746,27,animal,yes,1024
86,86,696,696,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,27,0,0,0,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,6,osweb,1.4.11,1,cherry,262,,0,f,enter,enter,enter,f,f,740,21582,4690,2353,3804,740,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,cherry,88610,49,49,49,87327,42,87860,88528,83279,49,21643,26344,41912,88659,89408,49,88577,88659,ExPsyLing2022_Class1,24,19486,28,fruit_veg,yes,1024
86,86,692,692,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,28,0,0,0,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,lettuce,262,,0,f,enter,enter,enter,f,f,589,21582,4690,2353,3804,589,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,lettuce,90727,49,49,49,89411,42,89960,90628,83279,49,21643,26344,41912,90778,91375,49,90678,90778,ExPsyLing2022_Class1,25,20075,29,fruit_veg,yes,1024
87,87,692,692,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,29,0,0,0,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,4,osweb,1.4.11,1,klae,262,,0,f,enter,enter,enter,f,f,680,21582,4690,2353,3804,680,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,kale,92661,49,49,49,91380,42,91914,92578,83279,49,21643,26344,41912,92710,93391,49,92627,92710,ExPsyLing2022_Class1,26,20755,30,fruit_veg,yes,1024
87,87,689,689,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,30,0,0,0,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,kpumpni,262,,0,f,enter,enter,enter,f,f,605,21582,4690,2353,3804,605,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,pumpkin,94677,49,49,49,93394,42,93931,94595,83279,49,21643,26344,41912,94727,95341,49,94644,94727,ExPsyLing2022_Class1,27,21360,31,fruit_veg,yes,1024
88,88,683,683,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,31,0,0,0,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,5,osweb,1.4.11,1,oivle,262,,0,f,enter,enter,enter,f,f,497,21582,4690,2353,3804,497,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,olive,96627,49,49,49,95345,42,95877,96545,83279,49,21643,26344,41912,96676,97174,49,96594,96676,ExPsyLing2022_Class1,28,21857,32,fruit_veg,yes,1024
88,88,679,679,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,32,0,0,0,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,4,osweb,1.4.11,1,hare,262,,0,a,enter,enter,enter,f,a,552,21582,4690,2353,3804,552,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,hare,98460,49,49,49,97178,42,97710,98377,83279,49,21643,26344,41912,98510,99075,49,98426,98510,ExPsyLing2022_Class1,29,22409,33,animal,yes,1024
88,88,674,674,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,33,0,0,0,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,8,osweb,1.4.11,1,chickpea,262,,0,f,enter,enter,enter,f,f,510,21582,4690,2353,3804,510,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,chickpea,100360,49,49,49,99079,42,99612,100278,83279,49,21643,26344,41912,100410,100925,49,100327,100410,ExPsyLing2022_Class1,30,22919,34,fruit_veg,yes,1024
89,89,679,679,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,34,0,0,0,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,8,osweb,1.4.11,1,mushroom,262,,0,f,enter,enter,enter,f,f,855,21582,4690,2353,3804,855,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,mushroom,102227,49,49,49,100928,42,101460,102129,83279,49,21643,26344,41912,102277,103142,49,102178,102277,ExPsyLing2022_Class1,31,23774,35,fruit_veg,yes,1024
89,89,688,688,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,35,0,0,0,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,4,osweb,1.4.11,1,mink,262,,0,a,enter,enter,enter,f,a,991,21582,4690,2353,3804,991,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,mink,104427,49,49,49,103146,42,103677,104345,83279,49,21643,26344,41912,104477,105475,49,104394,104477,ExPsyLing2022_Class1,32,24765,36,animal,yes,1024
89,89,688,688,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,36,0,0,0,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,pianrsp,262,,0,f,enter,enter,enter,f,f,685,21582,4690,2353,3804,685,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,parsnip,106761,49,49,49,105479,42,106011,106678,83279,49,21643,26344,41912,106811,107508,49,106727,106811,ExPsyLing2022_Class1,33,25450,37,fruit_veg,yes,1024
89,89,684,684,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,37,0,0,0,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,4,osweb,1.4.11,1,niol,262,,0,a,enter,enter,enter,f,a,546,21582,4690,2353,3804,546,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,lion,108794,49,49,49,107512,42,108044,108712,83279,49,21643,26344,41912,108842,109391,49,108761,108842,ExPsyLing2022_Class1,34,25996,38,animal,yes,1024
90,90,695,695,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,38,0,0,0,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,5,osweb,1.4.11,1,iohrn,262,,0,a,enter,enter,enter,f,a,1100,21582,4690,2353,3804,1100,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,rhino,110694,49,49,49,109394,42,109927,110595,83279,49,21643,26344,41912,110744,111859,49,110646,110744,ExPsyLing2022_Class1,35,27096,39,animal,yes,1024
90,90,697,697,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,39,0,0,0,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,6,osweb,1.4.11,1,qsashu,262,,0,f,enter,enter,enter,f,f,801,21582,4690,2353,3804,801,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,squash,113144,49,49,49,111864,42,112397,113062,83279,49,21643,26344,41912,113194,114008,49,113111,113194,ExPsyLing2022_Class1,36,27897,40,fruit_veg,yes,1024
90,90,695,695,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,40,0,0,0,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,ocaornc,262,,0,a,enter,enter,enter,f,a,579,21582,4690,2353,3804,579,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,raccoon,115311,49,49,49,114012,42,114547,115212,83279,49,21643,26344,41912,115361,115942,49,115262,115361,ExPsyLing2022_Class1,37,28476,41,animal,yes,1024
90,90,698,698,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,41,0,0,0,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,4,osweb,1.4.11,1,dtae,262,,0,f,enter,enter,enter,f,f,825,21582,4690,2353,3804,825,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,date,117227,49,49,49,115945,42,116478,117146,83279,49,21643,26344,41912,117278,118109,49,117194,117278,ExPsyLing2022_Class1,38,29301,42,fruit_veg,yes,1024
91,91,695,695,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,42,0,0,0,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,8,osweb,1.4.11,1,eggplant,262,,0,f,enter,enter,enter,f,f,579,21582,4690,2353,3804,579,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,eggplant,119394,49,49,49,118112,42,118645,119312,83279,49,21643,26344,41912,119444,120025,49,119361,119444,ExPsyLing2022_Class1,39,29880,43,fruit_veg,yes,1024
91,91,691,691,black,no,block1,1,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,43,0,0,0,43,0,0,43,43,43,0,0,0,0,43,43,0,0,43,43,43,25-10-22,25-10-22,21:17:36,Fri Nov 25 2022 21:17:36 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,921,3.6.1,psycho,psycho,7,osweb,1.4.11,1,cikechn,262,,0,a,enter,enter,enter,f,a,522,21582,4690,2353,3804,522,2,psycho,817,1440,24,900,24,0,25,1440,1669407488808,1024,2,48000,-16,experiment,1,odd,MacIntel,chicken,121311,49,49,49,120028,42,120561,121228,83279,49,21643,26344,41912,121361,121892,49,121278,121361,ExPsyLing2022_Class1,40,30402,44,animal,yes,1024
